variant,round,metric,value
task2,994.0,coins,3.55
task2,995.0,coins,3.64
task2,996.0,coins,3.64
task2,997.0,coins,3.64
task2,998.0,coins,3.64
task2,999.0,coins,3.64
task2,1000.0,coins,3.62
task2,1001.0,coins,3.6
task2,1002.0,coins,3.62
task2,1003.0,coins,3.6
task2,1004.0,coins,3.94
task2,1005.0,coins,3.94
task2,1006.0,coins,3.91
task2,1007.0,coins,3.81
task2,1008.0,coins,3.69
task2,1009.0,coins,3.53
task2,1010.0,coins,3.51
task2,1011.0,coins,3.52
task2,1012.0,coins,3.52
task2,1013.0,coins,3.49
task2,1014.0,coins,3.53
task2,1015.0,coins,3.5
task2,1016.0,coins,3.58
task2,1017.0,coins,3.7
task2,1018.0,coins,3.7
task2,1019.0,coins,3.69
task2,1020.0,coins,3.94
task2,1021.0,coins,4.0
task2,1022.0,coins,4.0
task2,1023.0,coins,4.0
task2,1024.0,coins,3.86
task2,1025.0,coins,3.83
task2,1026.0,coins,3.87
task2,1027.0,coins,3.79
task2,1028.0,coins,3.81
task2,1029.0,coins,3.88
task2,1030.0,coins,3.79
task2,1031.0,coins,3.79
task2,1032.0,coins,3.79
task2,1033.0,coins,3.76
task2,1034.0,coins,3.76
task2,1035.0,coins,3.53
task2,1036.0,coins,3.57
task2,1037.0,coins,3.57
task2,1038.0,coins,3.5
task2,1039.0,coins,3.66
task2,1040.0,coins,3.64
task2,1041.0,coins,3.66
task2,1042.0,coins,3.69
task2,1043.0,coins,3.71
task2,1044.0,coins,3.74
task2,1045.0,coins,3.73
task2,1046.0,coins,3.7
task2,1047.0,coins,3.7
task2,1048.0,coins,3.7
task2,1049.0,coins,3.73
task2,1050.0,coins,3.76
task2,1051.0,coins,3.84
task2,1052.0,coins,3.74
task2,1053.0,coins,3.54
task2,1054.0,coins,3.57
task2,1055.0,coins,3.68
task2,1056.0,coins,3.7
task2,1057.0,coins,3.62
task2,1058.0,coins,3.57
task2,1059.0,coins,3.45
task2,1060.0,coins,3.45
task2,1061.0,coins,3.51
task2,1062.0,coins,3.48
task2,1063.0,coins,3.55
task2,1064.0,coins,3.51
task2,1065.0,coins,3.53
task2,1066.0,coins,3.5
task2,1067.0,coins,3.51
task2,1068.0,coins,3.62
task2,1069.0,coins,3.58
task2,1070.0,coins,3.63
task2,1071.0,coins,3.61
task2,1072.0,coins,3.37
task2,1073.0,coins,3.37
task2,1074.0,coins,3.12
task2,1075.0,coins,3.12
task2,1076.0,coins,3.12
task2,1077.0,coins,3.15
task2,1078.0,coins,3.16
task2,1079.0,coins,3.17
task2,1080.0,coins,3.13
task2,1081.0,coins,3.13
task2,1082.0,coins,3.11
task2,1083.0,coins,3.06
task2,1084.0,coins,3.05
task2,1085.0,coins,3.04
task2,1086.0,coins,3.05
task2,1087.0,coins,3.12
task2,1088.0,coins,3.11
task2,1089.0,coins,3.05
task2,1090.0,coins,3.06
task2,1091.0,coins,3.06
task2,1092.0,coins,3.06
task2,1093.0,coins,3.04
task2,1094.0,coins,2.98
task2,1095.0,coins,2.83
task2,1096.0,coins,2.84
task2,1097.0,coins,2.85
task2,1098.0,coins,2.85
task2,1099.0,coins,2.89
task2,1100.0,coins,2.93
task2,1101.0,coins,2.95
task2,1102.0,coins,2.93
task2,1103.0,coins,3.1
task2,1104.0,coins,2.77
task2,1105.0,coins,2.78
task2,1106.0,coins,2.8
task2,1107.0,coins,2.78
task2,1108.0,coins,2.82
task2,1109.0,coins,2.76
task2,1110.0,coins,2.83
task2,1111.0,coins,2.79
task2,1112.0,coins,2.82
task2,1113.0,coins,2.82
task2,1114.0,coins,2.9
task2,1115.0,coins,2.89
task2,1116.0,coins,2.81
task2,1117.0,coins,2.69
task2,1118.0,coins,2.69
task2,1119.0,coins,2.75
task2,1120.0,coins,2.63
task2,1121.0,coins,2.55
task2,1122.0,coins,2.55
task2,1123.0,coins,2.55
task2,1124.0,coins,2.58
task2,1125.0,coins,2.58
task2,1126.0,coins,2.57
task2,1127.0,coins,2.55
task2,1128.0,coins,2.53
task2,1129.0,coins,2.59
task2,1130.0,coins,2.52
task2,1131.0,coins,2.53
task2,1132.0,coins,2.53
task2,1133.0,coins,2.52
task2,1134.0,coins,2.55
task2,1135.0,coins,2.54
task2,1136.0,coins,2.51
task2,1137.0,coins,2.56
task2,1138.0,coins,2.56
task2,1139.0,coins,2.44
task2,1140.0,coins,2.44
task2,1141.0,coins,2.44
task2,1142.0,coins,2.41
task2,1143.0,coins,2.38
task2,1144.0,coins,2.39
task2,1145.0,coins,2.39
task2,1146.0,coins,2.39
task2,1147.0,coins,2.55
task2,1148.0,coins,2.57
task2,1149.0,coins,2.55
task2,1150.0,coins,2.52
task2,1151.0,coins,2.46
task2,1152.0,coins,2.47
task2,1153.0,coins,2.47
task2,1154.0,coins,2.44
task2,1155.0,coins,2.33
task2,1156.0,coins,2.28
task2,1157.0,coins,2.32
task2,1158.0,coins,2.42
task2,1159.0,coins,2.51
task2,1160.0,coins,2.49
task2,1161.0,coins,2.43
task2,1162.0,coins,2.46
task2,1163.0,coins,2.43
task2,1164.0,coins,2.68
task2,1165.0,coins,2.65
task2,1166.0,coins,2.74
task2,1167.0,coins,2.74
task2,1168.0,coins,2.63
task2,1169.0,coins,2.67
task2,1170.0,coins,2.78
task2,1171.0,coins,2.78
task2,1172.0,coins,2.82
task2,1173.0,coins,2.86
task2,1174.0,coins,2.89
task2,1175.0,coins,2.88
task2,1176.0,coins,2.88
task2,1177.0,coins,2.78
task2,1178.0,coins,2.77
task2,1179.0,coins,2.74
task2,1180.0,coins,2.76
task2,1181.0,coins,2.74
task2,1182.0,coins,2.73
task2,1183.0,coins,2.74
task2,1184.0,coins,2.74
task2,1185.0,coins,2.8
task2,1186.0,coins,2.79
task2,1187.0,coins,2.72
task2,1188.0,coins,2.79
task2,1189.0,coins,2.96
task2,1190.0,coins,2.99
task2,1191.0,coins,3.0
task2,1192.0,coins,3.02
task2,1193.0,coins,3.02
task2,1194.0,coins,3.06
task2,1195.0,coins,3.07
task2,1196.0,coins,3.13
task2,1197.0,coins,3.12
task2,1198.0,coins,3.12
task2,1199.0,coins,3.08
task2,1200.0,coins,3.28
task2,1201.0,coins,3.29
task2,1202.0,coins,3.29
task2,1203.0,coins,3.13
task2,1204.0,coins,3.22
task2,1205.0,coins,3.27
task2,1206.0,coins,3.25
task2,1207.0,coins,3.25
task2,1208.0,coins,3.21
task2,1209.0,coins,3.26
task2,1210.0,coins,3.21
task2,1211.0,coins,3.32
task2,1212.0,coins,3.29
task2,1213.0,coins,3.29
task2,1214.0,coins,3.18
task2,1215.0,coins,3.19
task2,1216.0,coins,3.19
task2,1217.0,coins,3.19
task2,1218.0,coins,3.2
task2,1219.0,coins,3.29
task2,1220.0,coins,3.26
task2,1221.0,coins,3.26
task2,1222.0,coins,3.27
task2,1223.0,coins,3.35
task2,1224.0,coins,3.32
task2,1225.0,coins,3.32
task2,1226.0,coins,3.28
task2,1227.0,coins,3.3
task2,1228.0,coins,3.3
task2,1229.0,coins,3.17
task2,1230.0,coins,3.15
task2,1231.0,coins,3.14
task2,1232.0,coins,3.16
task2,1233.0,coins,3.16
task2,1234.0,coins,3.13
task2,1235.0,coins,3.11
task2,1236.0,coins,3.13
task2,1237.0,coins,3.08
task2,1238.0,coins,3.08
task2,1239.0,coins,3.13
task2,1240.0,coins,3.15
task2,1241.0,coins,3.18
task2,1242.0,coins,3.19
task2,1243.0,coins,3.22
task2,1244.0,coins,3.18
task2,1245.0,coins,3.18
task2,1246.0,coins,3.24
task2,1247.0,coins,3.08
task2,1248.0,coins,3.07
task2,1249.0,coins,3.06
task2,1250.0,coins,3.2
task2,1251.0,coins,3.18
task2,1252.0,coins,3.17
task2,1253.0,coins,3.17
task2,1254.0,coins,3.17
task2,1255.0,coins,3.21
task2,1256.0,coins,3.27
task2,1257.0,coins,3.23
task2,1258.0,coins,3.13
task2,1259.0,coins,3.02
task2,1260.0,coins,3.03
task2,1261.0,coins,3.03
task2,1262.0,coins,3.0
task2,1263.0,coins,2.95
task2,1264.0,coins,2.71
task2,1265.0,coins,2.71
task2,1266.0,coins,2.67
task2,1267.0,coins,2.66
task2,1268.0,coins,2.66
task2,1269.0,coins,2.68
task2,1270.0,coins,2.52
task2,1271.0,coins,2.52
task2,1272.0,coins,2.48
task2,1273.0,coins,2.47
task2,1274.0,coins,2.45
task2,1275.0,coins,2.61
task2,1276.0,coins,2.61
task2,1277.0,coins,2.83
task2,1278.0,coins,2.84
task2,1279.0,coins,2.84
task2,1280.0,coins,2.86
task2,1281.0,coins,2.85
task2,1282.0,coins,2.85
task2,1283.0,coins,2.86
task2,1284.0,coins,2.86
task2,1285.0,coins,2.82
task2,1286.0,coins,2.82
task2,1287.0,coins,2.93
task2,1288.0,coins,2.84
task2,1289.0,coins,2.66
task2,1290.0,coins,2.62
task2,1291.0,coins,2.61
task2,1292.0,coins,2.67
task2,1293.0,coins,2.68
task2,1294.0,coins,2.61
task2,1295.0,coins,2.64
task2,1296.0,coins,2.59
task2,1297.0,coins,2.59
task2,1298.0,coins,2.62
task2,1299.0,coins,2.62
task2,1300.0,coins,2.36
task2,1301.0,coins,2.37
task2,1302.0,coins,2.52
task2,1303.0,coins,2.61
task2,1304.0,coins,2.51
task2,1305.0,coins,2.45
task2,1306.0,coins,2.45
task2,1307.0,coins,2.46
task2,1308.0,coins,2.46
task2,1309.0,coins,2.41
task2,1310.0,coins,2.39
task2,1311.0,coins,2.28
task2,1312.0,coins,2.3
task2,1313.0,coins,2.34
task2,1314.0,coins,2.33
task2,1315.0,coins,2.33
task2,1316.0,coins,2.33
task2,1317.0,coins,2.36
task2,1318.0,coins,2.34
task2,1319.0,coins,2.27
task2,1320.0,coins,2.17
task2,1321.0,coins,2.17
task2,1322.0,coins,2.16
task2,1323.0,coins,2.08
task2,1324.0,coins,2.08
task2,1325.0,coins,2.08
task2,1326.0,coins,2.08
task2,1327.0,coins,2.06
task2,1328.0,coins,2.07
task2,1329.0,coins,2.07
task2,1330.0,coins,2.1
task2,1331.0,coins,2.1
task2,1332.0,coins,2.12
task2,1333.0,coins,2.18
task2,1334.0,coins,2.18
task2,1335.0,coins,2.19
task2,1336.0,coins,2.16
task2,1337.0,coins,2.25
task2,1338.0,coins,2.25
task2,1339.0,coins,2.16
task2,1340.0,coins,2.29
task2,1341.0,coins,2.27
task2,1342.0,coins,2.37
task2,1343.0,coins,2.35
task2,1344.0,coins,2.53
task2,1345.0,coins,2.53
task2,1346.0,coins,2.55
task2,1347.0,coins,2.55
task2,1348.0,coins,2.52
task2,1349.0,coins,2.53
task2,1350.0,coins,2.39
task2,1351.0,coins,2.39
task2,1352.0,coins,2.44
task2,1353.0,coins,2.46
task2,1354.0,coins,2.47
task2,1355.0,coins,2.43
task2,1356.0,coins,2.4
task2,1357.0,coins,2.47
task2,1358.0,coins,2.5
task2,1359.0,coins,2.51
task2,1360.0,coins,2.51
task2,1361.0,coins,2.56
task2,1362.0,coins,2.57
task2,1363.0,coins,2.57
task2,1364.0,coins,2.58
task2,1365.0,coins,2.58
task2,1366.0,coins,2.53
task2,1367.0,coins,2.68
task2,1368.0,coins,2.68
task2,1369.0,coins,2.69
task2,1370.0,coins,2.69
task2,1371.0,coins,2.7
task2,1372.0,coins,2.7
task2,1373.0,coins,2.69
task2,1374.0,coins,2.84
task2,1375.0,coins,2.71
task2,1376.0,coins,2.74
task2,1377.0,coins,2.61
task2,1378.0,coins,2.62
task2,1379.0,coins,2.62
task2,1380.0,coins,2.66
task2,1381.0,coins,2.77
task2,1382.0,coins,2.81
task2,1383.0,coins,2.8
task2,1384.0,coins,2.91
task2,1385.0,coins,2.95
task2,1386.0,coins,2.95
task2,1387.0,coins,2.84
task2,1388.0,coins,2.84
task2,1389.0,coins,2.84
task2,1390.0,coins,2.84
task2,1391.0,coins,2.84
task2,1392.0,coins,2.76
task2,1393.0,coins,2.75
task2,1394.0,coins,2.75
task2,1395.0,coins,2.71
task2,1396.0,coins,2.69
task2,1397.0,coins,2.69
task2,1398.0,coins,2.66
task2,1399.0,coins,2.73
task2,1400.0,coins,2.88
task2,1401.0,coins,2.84
task2,1402.0,coins,2.71
task2,1403.0,coins,2.6
task2,1404.0,coins,2.64
task2,1405.0,coins,2.64
task2,1406.0,coins,2.67
task2,1407.0,coins,2.76
task2,1408.0,coins,2.76
task2,1409.0,coins,2.79
task2,1410.0,coins,3.05
task2,1411.0,coins,3.07
task2,1412.0,coins,3.05
task2,1413.0,coins,3.13
task2,1414.0,coins,3.38
task2,1415.0,coins,3.37
task2,1416.0,coins,3.37
task2,1417.0,coins,3.35
task2,1418.0,coins,3.35
task2,1419.0,coins,3.27
task2,1420.0,coins,3.27
task2,1421.0,coins,3.33
task2,1422.0,coins,3.41
task2,1423.0,coins,3.41
task2,1424.0,coins,3.43
task2,1425.0,coins,3.54
task2,1426.0,coins,3.62
task2,1427.0,coins,3.64
task2,1428.0,coins,3.64
task2,1429.0,coins,3.64
task2,1430.0,coins,3.61
task2,1431.0,coins,3.67
task2,1432.0,coins,3.66
task2,1433.0,coins,3.6
task2,1434.0,coins,3.6
task2,1435.0,coins,3.66
task2,1436.0,coins,3.69
task2,1437.0,coins,3.6
task2,1438.0,coins,3.75
task2,1439.0,coins,3.77
task2,1440.0,coins,3.62
task2,1441.0,coins,3.61
task2,1442.0,coins,3.53
task2,1443.0,coins,3.54
task2,1444.0,coins,3.4
task2,1445.0,coins,3.4
task2,1446.0,coins,3.37
task2,1447.0,coins,3.38
task2,1448.0,coins,3.38
task2,1449.0,coins,3.38
task2,1450.0,coins,3.5
task2,1451.0,coins,3.51
task2,1452.0,coins,3.45
task2,1453.0,coins,3.51
task2,1454.0,coins,3.56
task2,1455.0,coins,3.58
task2,1456.0,coins,3.56
task2,1457.0,coins,3.49
task2,1458.0,coins,3.46
task2,1459.0,coins,3.47
task2,1460.0,coins,3.46
task2,1461.0,coins,3.41
task2,1462.0,coins,3.4
task2,1463.0,coins,3.41
task2,1464.0,coins,3.39
task2,1465.0,coins,3.49
task2,1466.0,coins,3.56
task2,1467.0,coins,3.41
task2,1468.0,coins,3.45
task2,1469.0,coins,3.38
task2,1470.0,coins,3.39
task2,1471.0,coins,3.38
task2,1472.0,coins,3.38
task2,1473.0,coins,3.36
task2,1474.0,coins,3.25
task2,1475.0,coins,3.23
task2,1476.0,coins,3.22
task2,1477.0,coins,3.35
task2,1478.0,coins,3.33
task2,1479.0,coins,3.33
task2,1480.0,coins,3.29
task2,1481.0,coins,3.19
task2,1482.0,coins,3.16
task2,1483.0,coins,3.12
task2,1484.0,coins,3.06
task2,1485.0,coins,3.04
task2,1486.0,coins,3.08
task2,1487.0,coins,3.12
task2,1488.0,coins,3.16
task2,1489.0,coins,3.29
task2,1490.0,coins,3.29
task2,1491.0,coins,3.29
task2,1492.0,coins,3.39
task2,1493.0,coins,3.41
task2,1494.0,coins,3.41
task2,1495.0,coins,3.46
task2,1496.0,coins,3.6
task2,1497.0,coins,3.6
task2,1498.0,coins,3.6
task2,1499.0,coins,3.53
task2,1500.0,coins,3.38
task2,1501.0,coins,3.38
task2,1502.0,coins,3.6
task2,1503.0,coins,3.6
task2,1504.0,coins,3.56
task2,1505.0,coins,3.56
task2,1506.0,coins,3.56
task2,1507.0,coins,3.57
task2,1508.0,coins,3.62
task2,1509.0,coins,3.59
task2,1510.0,coins,3.33
task2,1511.0,coins,3.31
task2,1512.0,coins,3.57
task2,1513.0,coins,3.45
task2,1514.0,coins,3.22
task2,1515.0,coins,3.22
task2,1516.0,coins,3.22
task2,1517.0,coins,3.24
task2,1518.0,coins,3.24
task2,1519.0,coins,3.38
task2,1520.0,coins,3.4
task2,1521.0,coins,3.34
task2,1522.0,coins,3.26
task2,1523.0,coins,3.26
task2,1524.0,coins,3.24
task2,1525.0,coins,3.13
task2,1526.0,coins,3.06
task2,1527.0,coins,3.06
task2,1528.0,coins,3.05
task2,1529.0,coins,3.09
task2,1530.0,coins,3.09
task2,1531.0,coins,3.03
task2,1532.0,coins,3.05
task2,1533.0,coins,3.08
task2,1534.0,coins,3.14
task2,1535.0,coins,3.08
task2,1536.0,coins,3.13
task2,1537.0,coins,3.21
task2,1538.0,coins,3.06
task2,1539.0,coins,3.04
task2,1540.0,coins,3.04
task2,1541.0,coins,3.07
task2,1542.0,coins,3.04
task2,1543.0,coins,3.03
task2,1544.0,coins,3.05
task2,1545.0,coins,3.22
task2,1546.0,coins,3.2
task2,1547.0,coins,3.25
task2,1548.0,coins,3.26
task2,1549.0,coins,3.26
task2,1550.0,coins,3.14
task2,1551.0,coins,3.17
task2,1552.0,coins,3.17
task2,1553.0,coins,3.09
task2,1554.0,coins,3.12
task2,1555.0,coins,3.11
task2,1556.0,coins,3.23
task2,1557.0,coins,3.27
task2,1558.0,coins,3.29
task2,1559.0,coins,3.61
task2,1560.0,coins,3.61
task2,1561.0,coins,3.61
task2,1562.0,coins,3.61
task2,1563.0,coins,3.72
task2,1564.0,coins,3.73
task2,1565.0,coins,3.77
task2,1566.0,coins,3.7
task2,1567.0,coins,3.71
task2,1568.0,coins,3.67
task2,1569.0,coins,3.76
task2,1570.0,coins,3.75
task2,1571.0,coins,3.76
task2,1572.0,coins,3.76
task2,1573.0,coins,3.77
task2,1574.0,coins,3.72
task2,1575.0,coins,3.72
task2,1576.0,coins,3.78
task2,1577.0,coins,3.61
task2,1578.0,coins,3.61
task2,1579.0,coins,3.65
task2,1580.0,coins,3.61
task2,1581.0,coins,3.73
task2,1582.0,coins,3.75
task2,1583.0,coins,3.75
task2,1584.0,coins,3.71
task2,1585.0,coins,3.67
task2,1586.0,coins,3.63
task2,1587.0,coins,3.59
task2,1588.0,coins,3.59
task2,1589.0,coins,3.44
task2,1590.0,coins,3.45
task2,1591.0,coins,3.45
task2,1592.0,coins,3.35
task2,1593.0,coins,3.5
task2,1594.0,coins,3.52
task2,1595.0,coins,3.54
task2,1596.0,coins,3.4
task2,1597.0,coins,3.45
task2,1598.0,coins,3.45
task2,1599.0,coins,3.56
task2,1600.0,coins,3.56
task2,1601.0,coins,3.56
task2,1602.0,coins,3.32
task2,1603.0,coins,3.32
task2,1604.0,coins,3.34
task2,1605.0,coins,3.48
task2,1606.0,coins,3.51
task2,1607.0,coins,3.42
task2,1608.0,coins,3.42
task2,1609.0,coins,3.42
task2,1610.0,coins,3.42
task2,1611.0,coins,3.42
task2,1612.0,coins,3.16
task2,1613.0,coins,3.16
task2,1614.0,coins,3.14
task2,1615.0,coins,3.14
task2,1616.0,coins,3.15
task2,1617.0,coins,3.16
task2,1618.0,coins,3.16
task2,1619.0,coins,3.02
task2,1620.0,coins,3.0
task2,1621.0,coins,3.17
task2,1622.0,coins,3.17
task2,1623.0,coins,3.17
task2,1624.0,coins,3.18
task2,1625.0,coins,3.23
task2,1626.0,coins,3.22
task2,1627.0,coins,3.25
task2,1628.0,coins,3.25
task2,1629.0,coins,3.23
task2,1630.0,coins,3.23
task2,1631.0,coins,3.28
task2,1632.0,coins,3.39
task2,1633.0,coins,3.36
task2,1634.0,coins,3.3
task2,1635.0,coins,3.36
task2,1636.0,coins,3.28
task2,1637.0,coins,3.21
task2,1638.0,coins,3.22
task2,1639.0,coins,3.22
task2,1640.0,coins,3.3
task2,1641.0,coins,3.45
task2,1642.0,coins,3.45
task2,1643.0,coins,3.57
task2,1644.0,coins,3.6
task2,1645.0,coins,3.43
task2,1646.0,coins,3.42
task2,1647.0,coins,3.44
task2,1648.0,coins,3.44
task2,1649.0,coins,3.48
task2,1650.0,coins,3.5
task2,1651.0,coins,3.48
task2,1652.0,coins,3.51
task2,1653.0,coins,3.53
task2,1654.0,coins,3.61
task2,1655.0,coins,3.6
task2,1656.0,coins,3.47
task2,1657.0,coins,3.44
task2,1658.0,coins,3.48
task2,1659.0,coins,3.18
task2,1660.0,coins,3.18
task2,1661.0,coins,3.23
task2,1662.0,coins,3.27
task2,1663.0,coins,3.29
task2,1664.0,coins,3.28
task2,1665.0,coins,3.16
task2,1666.0,coins,3.17
task2,1667.0,coins,3.16
task2,1668.0,coins,3.55
task2,1669.0,coins,3.46
task2,1670.0,coins,3.47
task2,1671.0,coins,3.54
task2,1672.0,coins,3.54
task2,1673.0,coins,3.71
task2,1674.0,coins,3.71
task2,1675.0,coins,3.7
task2,1676.0,coins,3.62
task2,1677.0,coins,3.57
task2,1678.0,coins,3.59
task2,1679.0,coins,3.62
task2,1680.0,coins,3.62
task2,1681.0,coins,3.51
task2,1682.0,coins,3.6
task2,1683.0,coins,3.6
task2,1684.0,coins,3.64
task2,1685.0,coins,3.64
task2,1686.0,coins,3.64
task2,1687.0,coins,3.69
task2,1688.0,coins,3.73
task2,1689.0,coins,3.73
task2,1690.0,coins,3.72
task2,1691.0,coins,3.72
task2,1692.0,coins,3.84
task2,1693.0,coins,3.67
task2,1694.0,coins,3.7
task2,1695.0,coins,3.65
task2,1696.0,coins,3.65
task2,1697.0,coins,3.6
task2,1698.0,coins,3.6
task2,1699.0,coins,3.49
task2,1700.0,coins,3.5
task2,1701.0,coins,3.51
task2,1702.0,coins,3.67
task2,1703.0,coins,3.67
task2,1704.0,coins,3.73
task2,1705.0,coins,3.59
task2,1706.0,coins,3.89
task2,1707.0,coins,3.87
task2,1708.0,coins,3.84
task2,1709.0,coins,3.84
task2,1710.0,coins,3.84
task2,1711.0,coins,3.84
task2,1712.0,coins,3.85
task2,1713.0,coins,3.87
task2,1714.0,coins,3.88
task2,1715.0,coins,3.97
task2,1716.0,coins,4.0
task2,1717.0,coins,3.96
task2,1718.0,coins,3.98
task2,1719.0,coins,3.98
task2,1720.0,coins,4.05
task2,1721.0,coins,3.94
task2,1722.0,coins,3.94
task2,1723.0,coins,3.97
task2,1724.0,coins,3.98
task2,1725.0,coins,3.94
task2,1726.0,coins,4.23
task2,1727.0,coins,4.18
task2,1728.0,coins,4.18
task2,1729.0,coins,4.23
task2,1730.0,coins,4.23
task2,1731.0,coins,4.18
task2,1732.0,coins,4.04
task2,1733.0,coins,4.19
task2,1734.0,coins,4.19
task2,1735.0,coins,4.18
task2,1736.0,coins,4.18
task2,1737.0,coins,4.17
task2,1738.0,coins,4.21
task2,1739.0,coins,4.27
task2,1740.0,coins,4.32
task2,1741.0,coins,4.12
task2,1742.0,coins,4.12
task2,1743.0,coins,4.0
task2,1744.0,coins,4.07
task2,1745.0,coins,4.08
task2,1746.0,coins,4.06
task2,1747.0,coins,4.11
task2,1748.0,coins,4.11
task2,1749.0,coins,4.2
task2,1750.0,coins,4.2
task2,1751.0,coins,4.2
task2,1752.0,coins,4.23
task2,1753.0,coins,4.24
task2,1754.0,coins,4.07
task2,1755.0,coins,4.25
task2,1756.0,coins,4.25
task2,1757.0,coins,4.36
task2,1758.0,coins,4.3
task2,1759.0,coins,4.29
task2,1760.0,coins,4.29
task2,1761.0,coins,4.25
task2,1762.0,coins,4.21
task2,1763.0,coins,4.11
task2,1764.0,coins,4.41
task2,1765.0,coins,4.4
task2,1766.0,coins,4.39
task2,1767.0,coins,4.39
task2,1768.0,coins,4.03
task2,1769.0,coins,4.06
task2,1770.0,coins,4.05
task2,1771.0,coins,3.99
task2,1772.0,coins,3.99
task2,1773.0,coins,3.84
task2,1774.0,coins,3.92
task2,1775.0,coins,3.96
task2,1776.0,coins,4.18
task2,1777.0,coins,4.18
task2,1778.0,coins,4.24
task2,1779.0,coins,4.17
task2,1780.0,coins,4.26
task2,1781.0,coins,4.24
task2,1782.0,coins,4.12
task2,1783.0,coins,4.12
task2,1784.0,coins,4.16
task2,1785.0,coins,4.18
task2,1786.0,coins,4.2
task2,1787.0,coins,4.17
task2,1788.0,coins,4.09
task2,1789.0,coins,4.13
task2,1790.0,coins,4.22
task2,1791.0,coins,4.22
task2,1792.0,coins,4.1
task2,1793.0,coins,4.1
task2,1794.0,coins,4.07
task2,1795.0,coins,4.07
task2,1796.0,coins,4.08
task2,1797.0,coins,4.08
task2,1798.0,coins,4.08
task2,1799.0,coins,4.2
task2,1800.0,coins,4.19
task2,1801.0,coins,4.19
task2,1802.0,coins,4.07
task2,1803.0,coins,4.07
task2,1804.0,coins,4.0
task2,1805.0,coins,4.06
task2,1806.0,coins,3.7
task2,1807.0,coins,3.7
task2,1808.0,coins,3.72
task2,1809.0,coins,3.93
task2,1810.0,coins,3.95
task2,1811.0,coins,3.95
task2,1812.0,coins,3.94
task2,1813.0,coins,4.03
task2,1814.0,coins,4.15
task2,1815.0,coins,4.09
task2,1816.0,coins,4.05
task2,1817.0,coins,4.05
task2,1818.0,coins,4.03
task2,1819.0,coins,4.03
task2,1820.0,coins,3.96
task2,1821.0,coins,3.92
task2,1822.0,coins,3.96
task2,1823.0,coins,3.93
task2,1824.0,coins,3.98
task2,1825.0,coins,4.03
task2,1826.0,coins,3.75
task2,1827.0,coins,3.75
task2,1828.0,coins,3.75
task2,1829.0,coins,3.71
task2,1830.0,coins,3.71
task2,1831.0,coins,3.73
task2,1832.0,coins,4.04
task2,1833.0,coins,3.89
task2,1834.0,coins,3.89
task2,1835.0,coins,3.83
task2,1836.0,coins,3.98
task2,1837.0,coins,3.98
task2,1838.0,coins,3.93
task2,1839.0,coins,3.89
task2,1840.0,coins,3.85
task2,1841.0,coins,3.87
task2,1842.0,coins,3.87
task2,1843.0,coins,3.86
task2,1844.0,coins,3.72
task2,1845.0,coins,3.71
task2,1846.0,coins,3.76
task2,1847.0,coins,3.63
task2,1848.0,coins,3.62
task2,1849.0,coins,3.54
task2,1850.0,coins,3.52
task2,1851.0,coins,3.5
task2,1852.0,coins,3.46
task2,1853.0,coins,3.46
task2,1854.0,coins,3.46
task2,1855.0,coins,3.28
task2,1856.0,coins,3.29
task2,1857.0,coins,3.2
task2,1858.0,coins,3.25
task2,1859.0,coins,3.22
task2,1860.0,coins,3.29
task2,1861.0,coins,3.32
task2,1862.0,coins,3.32
task2,1863.0,coins,3.28
task2,1864.0,coins,3.02
task2,1865.0,coins,3.01
task2,1866.0,coins,3.03
task2,1867.0,coins,3.03
task2,1868.0,coins,3.01
task2,1869.0,coins,3.05
task2,1870.0,coins,3.08
task2,1871.0,coins,3.18
task2,1872.0,coins,3.22
task2,1873.0,coins,3.25
task2,1874.0,coins,3.19
task2,1875.0,coins,3.21
task2,1876.0,coins,3.04
task2,1877.0,coins,3.05
task2,1878.0,coins,2.98
task2,1879.0,coins,2.99
task2,1880.0,coins,2.9
task2,1881.0,coins,2.9
task2,1882.0,coins,2.94
task2,1883.0,coins,2.95
task2,1884.0,coins,2.88
task2,1885.0,coins,2.99
task2,1886.0,coins,3.03
task2,1887.0,coins,3.03
task2,1888.0,coins,3.03
task2,1889.0,coins,2.99
task2,1890.0,coins,2.9
task2,1891.0,coins,2.93
task2,1892.0,coins,2.93
task2,1893.0,coins,3.02
task2,1894.0,coins,3.0
task2,1895.0,coins,2.99
task2,1896.0,coins,3.06
task2,1897.0,coins,3.26
task2,1898.0,coins,3.26
task2,1899.0,coins,3.14
task2,1900.0,coins,3.16
task2,1901.0,coins,3.15
task2,1902.0,coins,3.15
task2,1903.0,coins,3.49
task2,1904.0,coins,3.56
task2,1905.0,coins,3.5
task2,1906.0,coins,3.68
task2,1907.0,coins,3.77
task2,1908.0,coins,3.77
task2,1909.0,coins,3.56
task2,1910.0,coins,3.59
task2,1911.0,coins,3.6
task2,1912.0,coins,3.6
task2,1913.0,coins,3.54
task2,1914.0,coins,3.67
task2,1915.0,coins,3.72
task2,1916.0,coins,3.72
task2,1917.0,coins,3.72
task2,1918.0,coins,3.72
task2,1919.0,coins,3.73
task2,1920.0,coins,3.73
task2,1921.0,coins,3.74
task2,1922.0,coins,3.98
